,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
225,61,2019,3,2,part1_failed,,28580,,,
226,62,2019,4,1,no_error,"454
",454,,"
with open('input.txt', 'r') as f:
    line = f.readline().strip()

start, end = map(int, line.split('-'))

count = 0
for i in range(start, end + 1):
    password = str(i)
    if len(password) != 6:
        continue
    if not any(password[i] == password[i + 1] for i in range(5)):
        continue
    if not all(password[i] <= password[i + 1] for i in range(5)):
        continue
    count += 1

print(count)
",0.0
227,63,2019,4,2,runtime_error,,288,"Traceback (most recent call last):
  File ""/tmp/tmp0kvvqqjr/tmp.py"", line 12, in <module>
    if not any(password[i] == password[i + 1] and password[i] != password[i - 1] and password[i] != password[i + 2] for i in range(1, 5)):
  File ""/tmp/tmp0kvvqqjr/tmp.py"", line 12, in <genexpr>
    if not any(password[i] == password[i + 1] and password[i] != password[i - 1] and password[i] != password[i + 2] for i in range(1, 5)):
IndexError: string index out of range
","
with open('input.txt', 'r') as f:
    line = f.readline().strip()

start, end = map(int, line.split('-'))

count = 0
for i in range(start, end + 1):
    password = str(i)
    if len(password) != 6:
        continue
    if not any(password[i] == password[i + 1] and password[i] != password[i - 1] and password[i] != password[i + 2] for i in range(1, 5)):
        continue
    if not all(password[i] <= password[i + 1] for i in range(5)):
        continue
    count += 1

print(count)
",2.0
228,64,2019,5,1,runtime_error,,6069343,"  File ""/tmp/tmppjzfho7s/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    program = [int(x) for x in f.read().split(',')]

def run_program(program, input_value):
    pc = 0
    while True:
        opcode = program[pc] % 100
        mode1 = (program[pc] // 100) % 10
        mode2 = (program[pc] // 1000) % 10
        if opcode == 99:
            break
        elif opcode == 1:
            a = program[pc + 1] if mode1 else program[program[pc + 1]]
            b = program[pc + 2] if mode2 else program[program[pc + 2]]
            program[program[pc + 3]] = a + b
            pc += 4
        elif opcode == 2:
            a = program[pc + 1] if mode1 else program[program[pc + 1]]
            b = program[pc + 2] if mode2 else program[program[pc + 2]]
            ",2.0
229,65,2019,5,2,part1_failed,,3188550,,,
230,66,2019,6,1,no_error,"142497
",142497,,"
orbits = [line.strip() for line in open(""input.txt"")]
graph = {}
for orbit in orbits:
    a, b = orbit.split("")"")
    graph[b] = a
count = 0
for node in graph:
    while node in graph:
        node = graph[node]
        count += 1
print(count)
",0.0
231,67,2019,6,2,wrong_output,"246
",301,,"
orbits = [line.strip() for line in open(""input.txt"")]
graph = {}
for orbit in orbits:
    a, b = orbit.split("")"")
    graph[b] = a
you = graph[""YOU""]
san = graph[""SAN""]
count = 0
while you != san:
    if you in graph:
        you = graph[you]
    if san in graph:
        san = graph[san]
    count += 1
print(count)
",2.0
232,68,2019,7,1,runtime_error,,77500,"  File ""/tmp/tmpwjkckg6p/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt', 'r') as f:
    program = [int(x) for x in f.read().split(',')]

def run_amplifier(program, phase_setting, input_signal):
    i = 0
    output_signal = None
    while i < len(program):
        opcode = program[i] % 100
        if opcode == 99:
            break
        elif opcode == 1:
            program[program[i + 3]] = program[program[i + 1]] + program[program[i + 2]]
            i += 4
        elif opcode == 2:
            program[program[i + 3]] = program[program[i + 1]] * program[program[i + 2]]
            i += 4
        elif opcode == 3:
            program[program[i + 1]] = input_signal
            i += 2
        elif opcode == 4:
            output_signal = program[program[i + 1]]
            i += 2
        elif opcode == 5:
",2.0
233,69,2019,7,2,part1_failed,,22476942,,,
234,70,2019,8,1,no_error,"1742
",1742,,"
with open('input.txt') as f:
    image = f.read().strip()

layers = [image[i:i+150] for i in range(0, len(image), 150)]

fewest_zeros = min(layers, key=lambda layer: layer.count('0'))

print(fewest_zeros.count('1') * fewest_zeros.count('2'))
",0.0
235,71,2019,8,2,wrong_output," ##    ## #   #####  ##  #  #    # #   ##    #  # #       #  # # ###  #  # # ##    #   #  #    #### #  # #  #   #  #    #  #  ###  ##    #  #### #  # 
",GJYEA,,"
with open('input.txt') as f:
    image = f.read().strip()

layers = [image[i:i+150] for i in range(0, len(image), 150)]

decoded_image = ['2'] * 150
for layer in layers:
    for i, pixel in enumerate(layer):
        if pixel != '2' and decoded_image[i] == '2':
            decoded_image[i] = pixel

print(''.join(decoded_image).replace('0', ' ').replace('1', '#'))
",2.0
236,72,2019,9,1,runtime_error,,3780860499,"  File ""/tmp/tmp62knomvl/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def parse_program(program):
    return [int(x) for x in program.split(',')]

def run_program(program, inputs):
    ip = 0
    rb = 0
    output = []
    while True:
        opcode = program[ip] % 100
        mode1 = program[ip] // 100 % 10
        mode2 = program[ip] // 1000 % 10
        mode3 = program[ip] // 10000 % 10
        if opcode == 99:
            break
        elif opcode == 1:
            p1 = program[ip+1] if mode1 == 1 else program[program[ip+1]] if mode1 == 0 else program[rb + program[ip+1]]
            p2 = program[ip+2] if mode2 == 1 else program[program[ip+2]] if mode2 == 0 else program[rb + program[ip+2]]
            program[program[ip+3]] = p1 + p2
            ip += 4",2.0
237,73,2019,9,2,part1_failed,,33343,,,
238,74,2019,10,1,runtime_error,,309,"  File ""/tmp/tmpzhf3yf3f/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def findBestAsteroid(input: str) -> int:
    # Convert the input string into a 2D grid
    grid = [list(row) for row in input.splitlines()]

    # Find all the asteroids in the grid
    asteroids = [(i, j) for i in range(len(grid)) for j in range(len(grid[0])) if grid[i][j] == ""#""]

    # For each asteroid, count the number of other asteroids it can detect
    best_asteroid = None
    max_count = 0
    for asteroid in asteroids:
        count = 0
        for other_asteroid in asteroids:
            if asteroid == other_asteroid:
                continue
            # Check if there is a clear line of sight between the two asteroids
            if is_clear_line_of_sight(asteroid, other_asteroid, grid):
                count += 1
        if count > max_count:
            max_count = count
            best_asteroid = asteroid

    return max_count


def is_clear_line_of_sight(asteroid1, asteroid2, grid):
    # Get the",2.0
239,75,2019,10,2,part1_failed,,416,,,
240,76,2019,11,1,runtime_error,,2336,"  File ""/tmp/tmpjz2n7w4v/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    with open(""input.txt"", ""r"") as f:
        program = [int(x) for x in f.read().split("","")]

    # Initialize the robot's position and direction
    x = 0
    y = 0
    direction = 0  # 0 = up, 1 = right, 2 = down, 3 = left

    # Initialize the grid of panels
    grid = {}

    # Run the program
    pc = 0  # program counter
    while pc < len(program):
        # Get the next instruction
        opcode = program[pc]

        # Execute the instruction
        if opcode == 1:  # add
            program[program[pc + 3]] = program[program[pc + 1]] + program[program[pc + 2]]
            pc += 4
        elif opcode == 2:  # multiply
            program[program[pc + 3]] = program[program[pc + 1]] * program[program[pc + 2]]
            pc += 4
        elif opcode == 3:",2.0
241,77,2019,11,2,part1_failed,,UZAEKBLP,,,
242,78,2019,12,1,runtime_error,,6220,"  File ""/tmp/tmplnmckl_7/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def simulateMotion(moons, steps):
    # Initialize the velocities of the moons
    velocities = [(0, 0, 0) for _ in range(4)]

    # Simulate the motion of the moons for the given number of steps
    for _ in range(steps):
        # Apply gravity to the moons
        for i in range(4):
            for j in range(i + 1, 4):
                if moons[i][0] > moons[j][0]:
                    velocities[i] = (velocities[i][0] - 1, velocities[i][1], velocities[i][2])
                    velocities[j] = (velocities[j][0] + 1, velocities[j][1], velocities[j][2])
                elif moons[i][0] < moons[j][0]:
                    velocities[i] = (velocities[i][0] + 1, velocities[i][1], velocities[i][2])
                    velocities[j] = (velocities[j][0] - 1, velocities[j][1], velocities[j][",2.0
243,79,2019,12,2,part1_failed,,548525804273976,,,
244,80,2019,13,1,runtime_error,,270,"  File ""/tmp/tmpg46ld6z0/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    with open(""input.txt"", ""r"") as f:
        program = [int(x) for x in f.read().split("","")]

    # Initialize the game state
    memory = program[:]
    pc = 0
    relative_base = 0
    screen = {}
    score = 0
    paddle_x = 0
    ball_x = 0

    # Run the program
    while True:
        # Get the next instruction
        opcode = memory[pc] % 100
        mode1 = (memory[pc] // 100) % 10
        mode2 = (memory[pc] // 1000) % 10
        mode3 = (memory[pc] // 10000) % 10

        # Execute the instruction
        if opcode == 1:  # Add
            memory[get_address(3, mode3, relative_base)] = get_value(1, mode1, relative_base) + get_value(2, mode2, relative_base)
            pc",2.0
245,81,2019,13,2,part1_failed,,12535,,,
246,82,2019,14,1,runtime_error,,532506,"  File ""/tmp/tmpjmvg_2gl/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    # Read input
    reactions = []
    with open('input.txt', 'r') as f:
        for line in f:
            reaction = line.strip().split(' => ')
            inputs = reaction[0].split(', ')
            outputs = reaction[1].split(' ')
            reactions.append((inputs, outputs))

    # Create a dictionary of chemicals and their quantities
    chemicals = {}
    for reaction in reactions:
        for chemical in reaction[0]:
            quantity, name = chemical.split(' ')
            quantity = int(quantity)
            if name not in chemicals:
                chemicals[name] = 0
            chemicals[name] += quantity
        for chemical in reaction[1]:
            quantity, name = chemical.split(' ')
            quantity = int(quantity)
            if name not in chemicals:
                chemicals[name] = 0
            chemicals[name] -= quantity

    # Find the minimum amount of ORE required to produce 1 unit of FUEL
    ore_required = 0
    while chemicals['FUEL'] < 1:
        # Find a reaction",2.0
247,83,2019,14,2,part1_failed,,2595245,,,
248,84,2019,15,1,runtime_error,,300,"  File ""/tmp/tmpej8t5xrd/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    with open('input.txt', 'r') as f:
        program = [int(x) for x in f.read().split(',')]

    # Initialize the droid and the map.
    droid = Droid(program)
    map = Map()

    # Explore the map until the oxygen system is found.
    while not droid.found_oxygen_system():
        droid.explore(map)

    # Print the fewest number of movement commands required to reach the oxygen system.
    print(droid.fewest_moves_to_oxygen_system())

class Droid:
    def __init__(self, program):
        self.program = program
        self.pc = 0
        self.relative_base = 0
        self.direction = 0  # 0 = north, 1 = east, 2 = south, 3 = west
        self.x = 0
        self.y = 0
        self.found_oxygen_system = False
        self.fewest_moves_to_oxygen_system = 0

    def explore(self, map):
",2.0
249,85,2019,15,2,part1_failed,,312,,,
250,86,2019,16,1,wrong_output,"00000000
",68317988,,"
def fft(signal, phases):
    for _ in range(phases):
        new_signal = []
        for i in range(len(signal)):
            pattern = [0, 1, 0, -1] * (i + 1)
            new_signal.append(sum(a * b for a, b in zip(signal, pattern)) % 10)
        signal = new_signal
    return ''.join(map(str, signal[:8]))

with open('input.txt') as f:
    signal = list(map(int, f.read().strip()))

print(fft(signal, 100))
",2.0
251,87,2019,16,2,part1_failed,,53850800,,,
252,88,2019,17,1,runtime_error,,9876,"  File ""/tmp/tmpwbcgdbbo/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def find_intersections(scaffold):
    intersections = []
    for i in range(1, len(scaffold) - 1):
        for j in range(1, len(scaffold[i]) - 1):
            if scaffold[i][j] == '#' and scaffold[i-1][j] == '#' and scaffold[i+1][j] == '#' and scaffold[i][j-1] == '#' and scaffold[i][j+1] == '#':
                intersections.append((i, j))
    return intersections

def calculate_alignment_parameters(intersections, scaffold):
    alignment_parameters = []
    for intersection in intersections:
        left_edge = 0
        while scaffold[intersection[0]][left_edge] != '#':
            left_edge += 1
        top_edge = 0
        while scaffold[top_edge][intersection[1]] != '#':
            top_edge += 1
        alignment_parameters.append((intersection[1] - left_edge) * (intersection[0] - top_edge))
    return alignment_parameters

def main():",2.0
253,89,2019,17,2,part1_failed,,1234055,,,
254,90,2019,18,1,runtime_error,,6316,"  File ""/tmp/tmp946pey9c/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import deque

def find_keys(vault):
  """"""Finds the shortest path to collect all the keys in a vault.

  Args:
    vault: A rectangular grid representing the map of the vault. Each character
      in the grid represents a cell in the vault. The characters can be `@`
      (entrance), `.` (open passage), `#` (stone wall), lowercase letters
      (keys), or uppercase letters (doors).

  Returns:
    The shortest path to collect all the keys, or None if no such path exists.
  """"""

  # Find the entrance to the vault.
  entrance = None
  for i in range(len(vault)):
    for j in range(len(vault[i])):
      if vault[i][j] == '@':
        entrance = (i, j)
        break

  # Create a queue of cells to visit.
  queue = deque([entrance])

  # Create a set of keys that have been collected.
  keys = set()

  # Create a dictionary of doors that have been unlocked.
  doors = {}

  # While there are cells to visit",2.0
255,91,2019,18,2,part1_failed,,1648,,,
256,92,2019,19,1,runtime_error,,150,"  File ""/tmp/tmpe14ae5jq/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import itertools

def get_input():
    with open('input.txt') as f:
        return [int(x) for x in f.read().split(',')]

def run_program(program, inputs):
    i = 0
    while i < len(program):
        opcode = program[i] % 100
        if opcode == 99:
            break
        elif opcode == 1:
            program[program[i+3]] = program[program[i+1]] + program[program[i+2]]
            i += 4
        elif opcode == 2:
            program[program[i+3]] = program[program[i+1]] * program[program[i+2]]
            i += 4
        elif opcode == 3:
            program[program[i+1]] = inputs.pop(0)
            i += 2
        elif opcode == 4:
            yield program[program[i+1]]
            i += 2
        elif opcode == 5:
            if program[program[i+1]] != 0:
                ",2.0
257,93,2019,19,2,part1_failed,,12201460,,,
258,94,2019,20,1,runtime_error,,608,"  File ""/tmp/tmpnaq1b1mx/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import deque

def find_portals(maze):
    portals = {}
    for i in range(len(maze)):
        for j in range(len(maze[0])):
            if maze[i][j].isupper():
                if maze[i][j] not in portals:
                    portals[maze[i][j]] = []
                portals[maze[i][j]].append((i, j))
    return portals

def find_start_and_end(maze):
    start = None
    end = None
    for i in range(len(maze)):
        for j in range(len(maze[0])):
            if maze[i][j] == 'AA':
                start = (i, j)
            elif maze[i][j] == 'ZZ':
                end = (i, j)
    return start, end

def is_valid_move(maze, i, j):
    return maze[i][j] != '#' and (i, j) not in portals

def get_next_moves(maze, i, j):
    moves = []
    ",2.0
259,95,2019,20,2,part1_failed,,6706,,,
260,96,2019,21,1,runtime_error,,19358688,"  File ""/tmp/tmp9fwhtm9m/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def intcode(program):
    ip = 0
    rb = 0
    while True:
        opcode = program[ip] % 100
        mode1 = program[ip] // 100 % 10
        mode2 = program[ip] // 1000 % 10
        mode3 = program[ip] // 10000 % 10
        if opcode == 99:
            break
        elif opcode == 1:
            a = program[ip+1] if mode1 == 1 else program[program[ip+1]] if mode1 == 0 else program[rb+program[ip+1]]
            b = program[ip+2] if mode2 == 1 else program[program[ip+2]] if mode2 == 0 else program[rb+program[ip+2]]
            c = program[ip+3] if mode3 == 0 else rb+program[ip+3]
            program[c] = a + b
            ip += 4
        elif opcode == 2:
            a =",2.0
261,97,2019,21,2,part1_failed,,1141236756,,,
262,98,2019,22,1,runtime_error,,1252,"  File ""/tmp/tmpdamj6hxe/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def deal_into_new_stack(deck):
    return deck[::-1]

def cut(deck, n):
    if n >= 0:
        return deck[n:] + deck[:n]
    else:
        return deck[-n:] + deck[:-n]

def deal_with_increment(deck, n):
    new_deck = [None] * len(deck)
    for i, card in enumerate(deck):
        new_deck[(i * n) % len(deck)] = card
    return new_deck

def main():
    with open('input.txt') as f:
        techniques = [line.strip() for line in f]

    deck = list(range(10007))
    for technique in techniques:
        if technique.startswith('deal into new stack'):
            deck = deal_into_new_stack(deck)
        elif technique.startswith('cut'):
            n = int(technique.split()[1])
            deck = cut(deck, n)
        elif technique.startswith('deal with increment'):
            n = int(technique.split()[3])",2.0
263,99,2019,22,2,part1_failed,,46116012647793,,,
264,100,2019,23,1,runtime_error,,24922,"  File ""/tmp/tmpk4mjn_e0/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    # Read the input
    with open('input.txt', 'r') as f:
        initial_state = [int(x) for x in f.readline().split(',')]

    # Create the network
    network = [None] * 50
    for i in range(50):
        network[i] = Computer(i, initial_state)

    # Boot up the computers
    for computer in network:
        computer.boot()

    # Send a packet to address 255
    network[0].send(255, 1, 2)

    # Wait for the packet to arrive
    while True:
        packet = network[255].receive()
        if packet[0] == 1:
            break

    # Print the Y value of the packet
    print(packet[1])


class Computer:
    def __init__(self, address, initial_state):
        self.address = address
        self.state = initial_state
        self.pc = 0
        self.input_queue = []
        self.",2.0
265,101,2019,23,2,part1_failed,,19478,,,
266,102,2019,24,1,runtime_error,,1151290,"  File ""/tmp/tmpuxhxlhmo/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def get_adjacent_bugs(grid, x, y):
    adjacent_bugs = 0
    for i in range(max(0, x - 1), min(x + 2, 5)):
        for j in range(max(0, y - 1), min(y + 2, 5)):
            if (i != x or j != y) and grid[i][j] == '#':
                adjacent_bugs += 1
    return adjacent_bugs


def update_grid(grid):
    new_grid = [['.' for _ in range(5)] for _ in range(5)]
    for i in range(5):
        for j in range(5):
            adjacent_bugs = get_adjacent_bugs(grid, i, j)
            if grid[i][j] == '#' and adjacent_bugs != 1:
                new_grid[i][j] = '.'
            elif grid[i][j] == '.' and (adjacent_bugs == 1 or adjacent_bugs == 2):
                new_grid[i][j] = '#'
            else:
                new_",2.0
267,103,2019,24,2,part1_failed,,1953,,,
268,104,2019,25,1,runtime_error,,25166400,"  File ""/tmp/tmpvbsk2h0j/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys
import copy

class Intcode:
    def __init__(self, program):
        self.program = program
        self.pc = 0
        self.relative_base = 0

    def run(self, inputs):
        outputs = []
        while True:
            opcode = self.program[self.pc] % 100
            if opcode == 99:
                break
            elif opcode == 1:
                self.program[self.get_address(3)] = self.get_value(1) + self.get_value(2)
                self.pc += 4
            elif opcode == 2:
                self.program[self.get_address(3)] = self.get_value(1) * self.get_value(2)
                self.pc += 4
            elif opcode == 3:
                self.program[self.get_address(1)] = inputs.pop(0)
                self.pc += 2
            elif opcode == 4:
                outputs.append(self.get_value(1))
                self.pc",2.0
269,105,2019,25,2,part1_failed,,,,,
270,106,2020,1,1,no_error,"928896
",928896,,"
with open('input.txt') as f:
    numbers = [int(line) for line in f]

for i in range(len(numbers)):
    for j in range(i + 1, len(numbers)):
        if numbers[i] + numbers[j] == 2020:
            print(numbers[i] * numbers[j])
            break
",0.0
271,107,2020,1,2,no_error,"295668576
",295668576,,"
with open('input.txt') as f:
    numbers = [int(line) for line in f]

for i in range(len(numbers)):
    for j in range(i + 1, len(numbers)):
        for k in range(j + 1, len(numbers)):
            if numbers[i] + numbers[j] + numbers[k] == 2020:
                print(numbers[i] * numbers[j] * numbers[k])
                break
",0.0
274,110,2020,2,1,runtime_error,,434,"Traceback (most recent call last):
  File ""/tmp/tmpywr180d4/tmp.py"", line 9, in <module>
    print(sum(is_valid(line.split(':')[0], line.split(':')[1]) for line in f))
  File ""/tmp/tmpywr180d4/tmp.py"", line 9, in <genexpr>
    print(sum(is_valid(line.split(':')[0], line.split(':')[1]) for line in f))
  File ""/tmp/tmpywr180d4/tmp.py"", line 5, in is_valid
    min, max, letter = map(int, re.findall(r'\d+', policy))
ValueError: not enough values to unpack (expected 3, got 2)
","
import re

def is_valid(policy, password):
    min, max, letter = map(int, re.findall(r'\d+', policy))
    return min <= password.count(letter) <= max

with open('input.txt') as f:
    print(sum(is_valid(line.split(':')[0], line.split(':')[1]) for line in f))
",2.0
275,111,2020,2,2,part1_failed,,509,,,
276,112,2020,3,1,no_error,"292
",292,,"
with open('input.txt') as f:
    grid = [line.strip() for line in f.readlines()]

x, y, count = 0, 0, 0
while y < len(grid):
    if grid[y][x] == '#':
        count += 1
    x = (x + 3) % len(grid[0])
    y += 1

print(count)
",0.0
277,113,2020,3,2,no_error,"9354744432
",9354744432,,"
with open('input.txt') as f:
    grid = [line.strip() for line in f.readlines()]

slopes = [(1, 1), (3, 1), (5, 1), (7, 1), (1, 2)]
result = 1
for dx, dy in slopes:
    x, y, count = 0, 0, 0
    while y < len(grid):
        if grid[y][x] == '#':
            count += 1
        x = (x + dx) % len(grid[0])
        y += dy
    result *= count

print(result)
",0.0
280,116,2020,4,1,no_error,"233
",233,,"
import re

required_fields = {'byr', 'iyr', 'eyr', 'hgt', 'hcl', 'ecl', 'pid'}

with open('input.txt') as f:
    passports = f.read().split('\n\n')

valid_passports = 0
for passport in passports:
    fields = set(re.findall(r'(\w+):', passport))
    if required_fields.issubset(fields):
        valid_passports += 1

print(valid_passports)
",0.0
281,117,2020,4,2,runtime_error,,111,"  File ""/tmp/tmp65thnx75/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

required_fields = {'byr', 'iyr', 'eyr', 'hgt', 'hcl', 'ecl', 'pid'}
validators = {
    'byr': lambda x: 1920 <= int(x) <= 2002,
    'iyr': lambda x: 2010 <= int(x) <= 2020,
    'eyr': lambda x: 2020 <= int(x) <= 2030,
    'hgt': lambda x: (x[-2:] == 'cm' and 150 <= int(x[:-2]) <= 193) or (x[-2:] == 'in' and 59 <= int(x[:-2]) <= 76),
    'hcl': lambda x: x[0] == '#' and all(c in '0123456789abcdef' for c in x[1:]),
    'ecl': lambda x: x in {'amb', 'blu', 'brn', 'gry', 'grn', 'hzl', 'oth'},
    '",2.0
282,118,2020,5,1,no_error,"987
",987,,"
with open('input.txt') as f:
    boarding_passes = [line.strip() for line in f]

def get_seat_id(boarding_pass):
    row = int(boarding_pass[:7].replace('F', '0').replace('B', '1'), 2)
    column = int(boarding_pass[7:].replace('L', '0').replace('R', '1'), 2)
    return row * 8 + column

print(max(get_seat_id(boarding_pass) for boarding_pass in boarding_passes))
",0.0
283,119,2020,5,2,no_error,"603
",603,,"
with open('input.txt') as f:
    boarding_passes = [line.strip() for line in f]

def get_seat_id(boarding_pass):
    row = int(boarding_pass[:7].replace('F', '0').replace('B', '1'), 2)
    column = int(boarding_pass[7:].replace('L', '0').replace('R', '1'), 2)
    return row * 8 + column

seat_ids = set(get_seat_id(boarding_pass) for boarding_pass in boarding_passes)
for seat_id in range(min(seat_ids), max(seat_ids) + 1):
    if seat_id not in seat_ids:
        print(seat_id)
        break
",0.0
286,122,2020,6,1,no_error,"6775
",6775,,"
with open('input.txt') as f:
    groups = f.read().split('\n\n')

count = 0
for group in groups:
    answers = set()
    for person in group.split('\n'):
        answers.update(person)
    count += len(answers)

print(count)
",0.0
287,123,2020,6,2,no_error,"3356
",3356,,"
with open('input.txt') as f:
    groups = f.read().split('\n\n')

count = 0
for group in groups:
    answers = set(group.split('\n')[0])
    for person in group.split('\n'):
        answers.intersection_update(person)
    count += len(answers)

print(count)
",0.0
290,126,2020,7,1,runtime_error,,226,"Traceback (most recent call last):
  File ""/tmp/tmpz8co432m/tmp.py"", line 35, in <module>
    main()
  File ""/tmp/tmpz8co432m/tmp.py"", line 26, in main
    bags = parse_rules(rules)
  File ""/tmp/tmpz8co432m/tmp.py"", line 10, in parse_rules
    bags[bag][color] = int(quantity)
ValueError: invalid literal for int() with base 10: 'no'
","
def parse_rules(rules):
    bags = {}
    for rule in rules:
        bag, contents = rule.split("" bags contain "")
        bags[bag] = {}
        if contents != ""no other bags."":
            for content in contents.split("", ""):
                quantity, color = content.split("" "", 1)
                bags[bag][color] = int(quantity)
    return bags


def can_contain_shiny_gold(bags, bag):
    if bag == ""shiny gold"":
        return True
    for color in bags[bag]:
        if can_contain_shiny_gold(bags, color):
            return True
    return False


def main():
    with open(""input.txt"") as f:
        rules = f.readlines()
    bags = parse_rules(rules)
    count = 0
    for bag in bags:
        if can_contain_shiny_gold(bags, bag):
            count += 1
    print(count)


if __name__ == ""__main__"":
    main()
",2.0
291,127,2020,7,2,part1_failed,,9569,,,
292,128,2020,8,1,no_error,"1384
",1384,,"
def run_program(instructions):
    accumulator = 0
    executed_instructions = set()
    instruction_pointer = 0

    while instruction_pointer not in executed_instructions:
        executed_instructions.add(instruction_pointer)

        operation, argument = instructions[instruction_pointer].split()
        argument = int(argument)

        if operation == ""acc"":
            accumulator += argument
            instruction_pointer += 1
        elif operation == ""jmp"":
            instruction_pointer += argument
        elif operation == ""nop"":
            instruction_pointer += 1

    return accumulator


if __name__ == ""__main__"":
    with open(""input.txt"") as f:
        instructions = f.readlines()

    accumulator = run_program(instructions)
    print(accumulator)
",0.0
293,129,2020,8,2,runtime_error,,761,"  File ""/tmp/tmppvrkbpms/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def run_program(instructions):
    accumulator = 0
    executed_instructions = set()
    instruction_pointer = 0

    while instruction_pointer not in executed_instructions and instruction_pointer < len(instructions):
        executed_instructions.add(instruction_pointer)

        operation, argument = instructions[instruction_pointer].split()
        argument = int(argument)

        if operation == ""acc"":
            accumulator += argument
            instruction_pointer += 1
        elif operation == ""jmp"":
            instruction_pointer += argument
        elif operation == ""nop"":
            instruction_pointer += 1

    return accumulator, instruction_pointer == len(instructions)


if __name__ == ""__main__"":
    with open(""input.txt"") as f:
        instructions = f.readlines()

    for i in range(len(instructions)):
        if instructions[i].startswith(""jmp""):
            instructions[i] = instructions[i].replace(""jmp"", ""nop"")
            accumulator, terminated = run_program(instructions)
            if terminated:
                print(accumulator)
                break
            instructions[i] = instructions[i",2.0
294,130,2020,9,1,no_error,"258585477
",258585477,,"
with open('input.txt') as f:
    numbers = [int(line) for line in f]

for i in range(25, len(numbers)):
    found = False
    for j in range(i-25, i):
        for k in range(j+1, i):
            if numbers[i] == numbers[j] + numbers[k]:
                found = True
                break
        if found:
            break
    if not found:
        print(numbers[i])
        break
",0.0
295,131,2020,9,2,wrong_output,"36981213
517170954
",36981213,,"
with open('input.txt') as f:
    numbers = [int(line) for line in f]

invalid = 0
for i in range(25, len(numbers)):
    found = False
    for j in range(i-25, i):
        for k in range(j+1, i):
            if numbers[i] == numbers[j] + numbers[k]:
                found = True
                break
        if found:
            break
    if not found:
        invalid = numbers[i]
        break

for i in range(len(numbers)):
    for j in range(i+1, len(numbers)):
        if sum(numbers[i:j]) == invalid:
            print(min(numbers[i:j]) + max(numbers[i:j]))
            break
",2.0
296,132,2020,10,1,wrong_output,"2232
",2263,,"
with open('input.txt') as f:
    adapters = [int(line) for line in f]

adapters.sort()
adapters.append(adapters[-1] + 3)

diffs = [0] * 4
for i in range(1, len(adapters)):
    diff = adapters[i] - adapters[i-1]
    diffs[diff] += 1

print(diffs[1] * diffs[3])
",2.0
297,133,2020,10,2,part1_failed,,396857386627072,,,
298,134,2020,11,1,runtime_error,,2368,"  File ""/tmp/tmpft1ahjkl/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    grid = [list(line.strip()) for line in f]

def count_adjacent(grid, i, j):
    count = 0
    for di in range(-1, 2):
        for dj in range(-1, 2):
            if di == 0 and dj == 0:
                continue
            if 0 <= i + di < len(grid) and 0 <= j + dj < len(grid[0]) and grid[i + di][j + dj] == '#':
                count += 1
    return count

def evolve(grid):
    new_grid = [row[:] for row in grid]
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            if grid[i][j] == 'L' and count_adjacent(grid, i, j) == 0:
                new_grid[i][j] = '#'
            elif grid[i][j] == '#' and count_adjacent(grid, i, j) >= 4:
                new_grid[i",2.0
299,135,2020,11,2,part1_failed,,2124,,,
